id,popularity,original_title,vote_average,budget_adj,revenue_adj,cast
84305,0.665792,Lay the Favorite,4.9,25025761.8136,1497449.46173,Catherine Zeta-Jones
77174,0.646413,ParaNorman,6.6,56984656.8811,101755031.508,Jodelle Ferland
133694,0.644806,Promised Land,5.7,14246164.2203,7729767.36014,Frances McDormand
82650,0.63948,Diary of a Wimpy Kid: Dog Days,5.9,20894374.1897,73236848.1786,Peyton List
96399,0.628612,For Greater Glory - The True Story of Cristiada,6.8,11396931.3762,9139242.95883,Oscar Isaac
72431,0.627024,Red Tails,6.1,55085168.3184,47834228.7839,Cuba Gooding Jr.
82679,0.615971,Fun Size,5.4,13296419.9389,10843574.2676,Chelsea Handler
104755,0.612153,The Lords of Salem,4.7,1424616.42203,1107289.76223,Jeff Daniel Phillips
49526,0.607856,Premium Rush,6.1,33241049.8473,29521470.3941,Dania Ramirez
84174,0.604625,Bachelorette,5.3,2849232.84406,11347500.9854,Lizzy Caplan
82687,0.595211,The Guilt Trip,5.3,37989771.2541,39759834.3646,Yvonne Strahovski
113947,0.591005,The Sessions,6.3,949744.281352,8679084.25656,William H. Macy
88005,0.58808,Seeking a Friend for the End of the World,6.2,9497442.81352,9152010.37121,Connie Britton
83686,0.580776,The Words,6.3,5698465.68811,12566504.4187,Jeremy Irons
82990,0.557661,Paranormal Activity 4,5.3,4748721.40676,135640571.176,Matt Shively
121642,0.557044,Venuto al mondo,6.8,12346675.6576,17375.5716273,Adnan Haskovic
83770,0.552288,On the Road,5.6,23743607.0338,8342855.78608,Sam Riley
122857,0.546483,Universal Soldier: Day of Reckoning,5.1,10922059.2356,1331833.05395,Dolph Lundgren
135812,0.543869,Dracula 3D,3.3,5318567.97557,7729.96870593,Rutger Hauer
84200,0.518403,"For a Good Time, Call...",5.8,807282.639149,1181444.84598,Mark Webber
88042,0.494391,Parental Guidance,5.9,23743607.0338,113752992.407,Marisa Tomei
76487,0.491648,The Devil Inside,4.5,949744.281352,96644543.9565,Evan Helmuth
59963,0.48576,Dark Tide,4.9,23743607.0338,410549.759477,Ralph Brown
67660,0.473381,Think Like a Man,6.6,11396931.3762,91242414.6299,Meagan Good
109513,0.468552,Hit & Run,5.4,1899488.5627,13676317.6515,Tom Arnold
97614,0.452064,Deadfall,5.5,11396931.3762,63016.482812,Charlie Hunnam
89691,0.436617,ATM,5.5,2849232.84406,2858.73028687,Brian Geraghty
84175,0.430256,Beasts of the Southern Wild,6.6,1709539.70643,20046961.0557,Levy Easterly
139567,0.409718,Fire with Fire,5.7,18994885.627,4403174.99513,Rosario Dawson
84332,0.40801,Safety Not Guaranteed,6.7,712308.211014,3806377.53285,Jake Johnson
98339,0.402086,The Samaritan,4.7,11396931.3762,2394.30533329,Ruth Negga
79694,0.398497,The Apparition,4.4,16145652.783,9143655.47076,Tom Felton
84165,0.383998,2 Days in New York,5.3,7597954.25082,1570679.49455,Chris Rock
84329,0.380291,Robot & Frank,6.7,2374360.70338,3157935.82578,James Marsden
49014,0.359578,Cosmopolis,4.8,19469757.7677,5758827.63566,Juliette Binoche
138222,0.321712,Best Man Down,5.9,1424616.42203,1840.60441726,Tyler Labine
63574,0.316117,Joyful Noise,6.7,23.7436070338,28.4923284406,Keke Palmer
84336,0.360699,Shadow Dancer,5.6,5983388.97252,398847.960187,Gillian Anderson
84341,0.266025,Smashed,6.1,474872.140676,357670.847124,Octavia Spencer
71679,0.260624,Resident Evil: Retribution,5.6,61733378.2879,228089879.05,Michelle Rodriguez
130739,0.218221,Oh Boy,7.1,284923.284406,2612057.9534,Friederike Kempter
148265,0.167892,Eega,6.6,5688968.2453,18472526.2723,Samantha Ruth Prabhu
88036,0.308684,Sparkle,5.9,13296419.9389,23399295.2897,Derek Luke
118628,0.070285,English Vinglish,7.1,2697273.75904,11036028.5493,Mehdi Nebbou
128270,0.15831,Not Fade Away,5.4,18994885.627,580096.209096,Dominique McElligott
133463,0.139047,Redd Inc.,5.3,474872.140676,949744.281352,Sam Reid
115210,0.128685,Stitches,5.2,94974.4281352,90225.7067285,Gemma-Leah Devereux
116977,0.111351,Foodfight!,2.2,61733378.2879,70001.8520013,Hilary Duff
101267,0.050524,Katy Perry: Part of Me,6.5,11396931.3762,31082239.3071,Shannon Woodward
122,7.122455,The Lord of the Rings: The Return of the King,7.9,111423148.61,1326278010.48,Viggo Mortensen
277,6.887883,Underworld,6.5,26077758.1852,113448272.633,Michael Sheen
22,6.864067,Pirates of the Caribbean: The Curse of the Black Pearl,7.3,165949370.27,776419286.731,Orlando Bloom
24,6.174132,Kill Bill: Vol. 1,7.6,35560579.3435,214488375.721,Vivica A. Fox
605,4.21265,The Matrix Revolutions,6.4,177802896.717,503760899.91,Carrie-Anne Moss
604,4.02924,The Matrix Reloaded,6.6,177802896.717,875501109.016,Laurence Fishburne
12,3.440519,Finding Nemo,7.4,111423148.61,1024886689.77,Alexander Gould
310,2.899533,Bruce Almighty,6.3,94828211.5826,574389691.557,Philip Baker Hall
508,2.793616,Love Actually,6.9,47414105.7913,290330516.619,Colin Firth
10719,2.710192,Elf,6.5,37931284.633,205538391.913,Zooey Deschanel
296,2.686888,Terminator 3: Rise of the Machines,5.8,237070528.957,515628400.48,Claire Danes
1278,2.643906,The Dreamers,7.1,17780289.6717,17923912.9249,Louis Garrel
587,2.491591,Big Fish,7.4,82974685.1348,145702426.938,Billy Crudup
9480,2.394195,Daredevil,4.9,92457506.293,212391152.623,Colin Farrell
8273,2.182292,American Wedding,6.0,65194395.463,274348924.909,Seann William Scott
8698,1.830211,The League of Extraordinary Gentlemen,5.6,92457506.293,212492483.679,Shane West
9654,1.798132,The Italian Job,6.6,71121158.687,208705242.862,Jason Statham
14873,1.781615,The Jungle Book 2,5.6,23707052.8957,160828646.844,Mae Whitman
153,1.765322,Lost in Translation,7.3,4741410.57913,141914989.353,Anna Faris
10147,1.70303,Bad Santa,6.2,27263110.83,90666306.8726,Brett Kelly
9486,1.661911,Johnny English,6.0,47414105.7913,190347505.093,Natalie Imbruglia
10009,1.653031,Brother Bear,6.8,118535264.478,296.338161196,Rick Moranis
10601,1.650018,Peter Pan,6.7,118535264.478,144583401.886,Rachel Hurd-Wood
4256,1.648069,Scary Movie 3,5.6,56896926.9496,261575581.404,Marny Eng
10028,1.635524,Honey,6.0,21336347.6061,74258506.2091,Joy Bryant
8409,1.626534,A Man Apart,5.7,42672695.2122,52571487.4327,Timothy Olyphant
1584,1.622704,The School of Rock,6.6,41487342.5674,155616590.812,Mike White
616,1.622536,The Last Samurai,7.1,165949370.27,541420466.157,William Atherton
8961,1.615231,Bad Boys II,6.3,154095843.822,324003765.628,Jordi Mollà
1996,1.569435,Lara Croft Tomb Raider: The Cradle of Life,5.5,112608501.254,185514075.589,Noah Taylor
9902,1.565393,Wrong Turn,5.9,14935443.3243,33961034.8508,Emmanuelle Chriqui
2832,1.518131,Identity,7.0,35560579.3435,106989379.714,Amanda Peet
8619,1.491266,Master and Commander: The Far Side of the World,6.6,177802896.717,251307931.147,James D'Arcy
322,1.428302,Mystic River,7.4,29633816.1196,185889396.167,Kevin Bacon
9506,1.412354,Anger Management,5.9,88901448.3587,232027828.998,Luis Guzmán
9341,1.412067,The Core,5.3,71121158.687,87962965.5532,Delroy Lindo
1927,1.387163,Hulk,5.2,162393312.335,290838693.893,Sam Elliott
1428,1.318505,Once Upon a Time in Mexico,6.1,34375226.6987,116384539.303,Johnny Depp
11635,1.280654,Old School,6.6,28448463.4748,103191288.18,Vince Vaughn
9919,1.209598,How to Lose a Guy in 10 Days,6.2,59267632.2391,210247706.698,Kathryn Hahn
6038,1.204207,Shanghai Knights,5.9,59267632.2391,104694478.912,Fann Wong
9257,1.158663,S.W.A.T.,5.8,94828211.5826,138263498.677,Michelle Rodriguez
9567,1.125044,Tears of the Sun,6.4,82974685.1348,101504660.57,Cole Hauser
10327,1.118671,"Legally Blonde 2: Red, White & Blonde",5.2,53340869.0152,148068138.337,Regina King
10330,1.096211,Freaky Friday,6.0,30819168.7643,130661815.571,Mark Harmon
14411,1.072356,Sinbad: Legend of the Seven Seas,6.3,71121158.687,31160929.6389,Michelle Pfeiffer
9562,1.047214,Timeline,5.1,94828211.5826,23091545.496,Gerard Butler
9620,1.024891,Paycheck,5.7,71121158.687,114113676.267,Uma Thurman
9471,1.011546,Charlie's Angels: Full Throttle,5.3,142242317.374,307214705.769,Lucy Liu
6964,1.005582,Something's Gotta Give,6.2,94828211.5826,316167615.028,Keanu Reeves
10756,1.004692,The Haunted Mansion,5.1,106681738.03,216078248.921,Nathaniel Parker
7288,1.000194,Duplex,5.8,47414105.7913,22903543.8251,Eileen Essell
4970,0.997525,Gothika,5.8,47414105.7913,167835650.382,Charles S. Dutton
470,0.995361,21 Grams,7.0,23707052.8957,71628298.7771,Benicio del Toro
9358,0.981031,Final Destination 2,5.9,30819168.7643,107187178.325,Michael Landes
9373,0.920571,The Texas Chainsaw Massacre,6.0,11260850.1254,126917669.435,Erica Leerhsen
11007,0.876158,Cheaper by the Dozen,5.8,47414105.7913,225468431.214,Piper Perabo
2289,0.875248,Cold Mountain,6.5,93642858.9378,205082020.476,Renée Zellweger
11023,0.841686,Thirteen,6.6,2370705.28957,5453858.48881,Vanessa Hudgens
6466,0.820611,Freddy vs. Jason,5.7,35560579.3435,136207485.549,Jason Ritter
10623,0.796421,Cradle 2 the Grave,5.9,29633816.1196,66960046.9779,Kelly Hu
10715,0.783216,Looney Tunes: Back in Action,5.5,94828211.5826,81214251.5423,Steve Martin
10782,0.760657,Basic,6.0,59267632.2391,50724275.3584,Samuel L. Jackson
10159,0.754774,The Rundown,6.3,100754974.807,95914577.7987,Rosario Dawson
584,0.723225,2 Fast 2 Furious,6.1,90086801.0035,280158881.112,Eva Mendes
2055,0.680803,Open Range,6.8,26077758.1852,80955191.5364,Michael Gambon
12090,0.648946,Just Married,5.3,21336347.6061,120390264.319,Christian Kane
10708,0.630566,Daddy Day Care,5.7,71121158.687,194912119.14,Steve Zahn
4464,0.62007,Seabiscuit,6.4,103125680.096,175830997.398,Chris Cooper
2116,0.6015,Out of Time,6.0,59267632.2391,65781812.3757,Sanaa Lathan
11351,0.598373,Jeepers Creepers 2,5.4,20150994.9613,74798912.0359,Garikayi Mutambirwa
18736,0.595052,The Lizzie McGuire Movie,5.8,20150994.9613,65827913.1108,Hallie Todd
6171,0.580909,Dreamcatcher,5.1,80603979.8452,89749492.3135,Jason Lee
12279,0.571314,Spy Kids 3-D: Game Over,4.8,45043400.5017,233528673.918,Alexa PenaVega
10720,0.563401,Down with Love,6.0,41487342.5674,24060533.3518,Sarah Paulson
9616,0.556095,The Order,4.8,41487342.5674,13703631.9679,Benno Fürmann
11775,0.548853,Intolerable Cruelty,5.7,71121158.687,142172162.278,Edward Herrmann
10632,0.543483,The Hunted,5.8,65194395.463,40579371.9243,Connie Nielsen
11093,0.537976,House of Sand and Fog,6.5,19558318.6389,20083186.8633,Ron Eldard
11547,0.505814,Cabin Fever,5.3,1778028.96717,36216546.385,James DeBello
11329,0.500124,Runaway Jury,6.8,71121158.687,95010921.8393,Dustin Hoffman
504,0.490565,Monster,6.8,9482821.15826,71569914.2326,Bruce Dern
10944,0.481708,In the Cut,4.7,14224231.7374,27.26311083,Jennifer Jason Leigh
10678,0.476487,Bringing Down The House,5.3,23707052.8957,157267138.658,Eugene Levy
8046,0.470814,Gigli,3.8,64009042.8183,8613020.05569,Justin Bartha
16072,0.469518,Gods and Generals,5.8,66379748.1078,15319421.7186,Robert Duvall
13537,0.462609,Shattered Glass,6.4,7112115.8687,2.37070528957,Chloë Sevigny
10152,0.460673,Dumb and Dumberer: When Harry Met Lloyd,4.2,22521700.2509,46545852.7593,Luis Guzmán
14926,0.439958,Uptown Girls,6.2,23707052.8957,43971435.1349,Marley Shelton
1415,0.438475,Party Monster,5.6,5926763.22391,880596.109104,Chloë Sevigny
11615,0.431188,The Life of David Gale,7.2,59267632.2391,46176121.1184,Laura Linney
1807,0.426977,Elephant,7.1,3556057.93435,11867776.7573,John Robinson
11059,0.422393,House of the Dead,3.4,8297468.51348,16379417.3944,Clint Howard
1088,0.421807,Whale Rider,6.7,9482821.15826,49073599.494,Vicky Haughton
2662,0.407552,House of 1000 Corpses,5.8,8297468.51348,19948945.6762,Sheri Moon Zombie
9582,0.403468,A Guy Thing,5.3,23707052.8957,20663260.5163,Selma Blair
13920,0.388875,Radio,7.1,37931284.633,61967255.1073,Alfre Woodard
237,0.383686,Young Adam,5.9,7586256.92661,2963381.61196,Peter Mullan
11375,0.36744,Hollywood Homicide,4.8,88901448.3587,60622086.1069,Lena Olin
302,0.366218,Swimming Pool,6.2,9245750.6293,26600881.5705,Charles Dance
13370,0.360105,A Mighty Wind,6.5,7112115.8687,22225653.6864,John Michael Higgins
15708,0.351678,Latter Days,6.4,1007549.74807,971916.86221,Jacqueline Bisset
2056,0.350293,The Station Agent,7.4,592676.322391,10288640.4811,Bobby Cannavale
22309,0.346215,The Fighting Temptations,5.3,17780289.6717,35843377.2214,Wendell Pierce
16941,0.339709,Intermission,5.5,5926763.22391,5756425.67815,Kelly Macdonald
8696,0.289415,Calendar Girls,6.5,11853526.4478,114436384.968,John Alderton
14527,0.284861,Foolproof,6.4,9786590.29519,546421.491487,Joris Jarsky
321,0.276911,Mambo Italiano,5.2,5170387.33057,3593753.3338,Paul Sorvino
10923,0.275184,Agent Cody Banks,4.9,33189874.0539,69693773.627,Angie Harmon
12253,0.264295,Biker Boyz,5.8,28448463.4748,27868353.0758,Orlando Jones
24982,0.253381,Ghosts of the Abyss,6.7,15409584.3822,20199441.5092,James Cameron
1792,0.349751,Stuck on You,4.8,65194395.463,40098486.2098,Eva Mendes
24914,0.208637,Kid's Story,6.8,11.8535264478,5.92676322391,Carrie-Anne Moss
52036,0.371487,The Company,4.9,17780289.6717,2704482.81405,James Franco
10629,0.193661,Veronica Guerin,6.7,20150994.9613,1860906.45339,Ciarán Hinds
36658,0.175002,X2,6.7,130388790.926,254790104.866,Ian McKellen
4997,0.161748,Wonderland,6.4,5926763.22391,2923605.91861,Kate Bosworth
17813,0.143004,Alex & Emma,5.0,35560579.3435,18217562.7063,Sophie Marceau
31246,0.135162,From Justin to Kelly,3.5,14224231.7374,5834502.48616,Brandon Henschel
16930,0.126182,Les Clefs de bagnole,4.8,674722.876405,674722.876405,Pascal Sellem
28200,0.098984,Sylvia,5.6,8297468.51348,11853526.4478,Jared Harris
597,4.355219,Titanic,7.3,271692064.214,2506405735.42,Frances Fisher
11970,3.48891,Hercules,7.0,115469127.291,343299361.863,Roger Bart
607,3.153414,Men in Black,6.7,122261428.896,800663660.847,Linda Fiorentino
782,3.077454,Gattaca,7.3,48904571.5586,17025280.2673,Gore Vidal
18,2.972972,The Fifth Element,7.1,122261428.896,358525092.46,Ian Holm
415,2.604799,Batman & Robin,4.4,169807540.134,323594923.434,Chris O'Donnell
714,2.391809,Tomorrow Never Dies,5.9,149430635.318,452382322.356,Michelle Yeoh
489,2.202087,Good Will Hunting,7.7,13584603.2107,306921606.651,Ben Affleck
184,2.113737,Jackie Brown,7.1,16301523.8529,53894416.3885,Robert Forster
8078,2.064658,Alien: Resurrection,5.9,95092222.475,220070572.014,Dominique Pinon
2649,2.01227,The Game,7.3,67923016.0536,148647683.995,Deborah Kara Unger
8413,1.949225,Event Horizon,6.2,81507619.2643,36234540.8914,Kathleen Quinlan
9444,1.929641,Anastasia,7.2,71998397.0168,189918659.471,Christopher Lloyd
9714,1.623577,Home Alone 3,5.2,43470730.2743,107430458.718,Rya Kihlstedt
816,1.616191,Austin Powers: International Man of Mystery,6.3,22414595.2977,91946013.4284,Michael York
563,1.55286,Starship Troopers,6.5,142638333.713,164664921.498,Denise Richards
9427,1.412516,The Full Monty,6.4,4754611.12375,350279159.521,William Snape
1701,1.368403,Con Air,6.5,101884524.08,304311731.324,John Malkovich
754,1.330225,Face/Off,6.7,108676825.686,333741296.175,Joan Allen
9366,1.308461,Donnie Brasco,7.2,47546111.2375,56994198.6952,Michael Madsen
3597,1.307058,I Know What You Did Last Summer,5.5,23093825.4582,170603779.916,Ryan Phillippe
1813,1.272247,The Devil's Advocate,6.9,77432238.3011,207769251.93,Charlize Theron
9360,1.231579,Anaconda,4.7,61130714.4482,185953882.989,Jon Voight
2255,1.212565,Chasing Amy,6.7,339615.080268,16330421.0208,Jason Lee
9619,1.176223,Dante's Peak,5.5,157581397.244,241979494.041,Jamie Renée Smith
1639,1.172353,Speed 2: Cruise Control,4.4,217353651.372,223477680.157,Willem Dafoe
2118,1.123404,L.A. Confidential,7.5,47546111.2375,171460704.837,Danny DeVito
4233,1.109101,Scream 2,6.0,32603047.7057,234148705.218,Courteney Cox
1624,1.087383,Liar Liar,6.2,61130714.4482,245881318.114,Justin Cooper
686,1.037438,Contact,6.9,122261428.896,232460177.075,James Woods
9769,1.031334,Lolita,6.9,84224539.9065,1440044.01411,Melanie Griffith
11975,1.008461,The Rainmaker,6.5,54338412.8429,62376108.7583,Jon Voight
4824,0.981422,The Jackal,6.0,81507619.2643,216443863.325,Sidney Poitier
9574,0.96047,Flubber,5.1,108676825.686,241774999.575,Christopher McDonald
10003,0.938611,The Saint,6.0,92375301.8329,160384313.859,Rade Serbedzija
8834,0.936736,Conspiracy Theory,6.4,101884524.08,186085744.657,Patrick Stewart
9772,0.933349,Air Force One,6.1,115469127.291,428127476.558,Glenn Close
586,0.855982,Wag the Dog,6.6,20376904.8161,87289923.281,Anne Heche
2898,0.855087,As Good as It Gets,7.0,67923016.0536,426798361.697,Greg Kinnear
2163,0.835336,Breakdown,6.5,48904571.5586,68139206.8629,Kathleen Quinlan
978,0.824965,Seven Years in Tibet,6.9,95092222.475,178580044.897,David Thewlis
8874,0.797298,My Best Friend's Wedding,6.3,51621492.2007,406571694.442,Cameron Diaz
4995,0.778274,Boogie Nights,7.3,20376904.8161,58551805.224,John C. Reilly
638,0.776305,Lost Highway,7.3,20376904.8161,4992614.73046,John Roselius
9770,0.76187,Mad City,5.3,67923016.0536,14320240.7192,Mia Kirshner
1281,0.742726,Bean,6.3,24452285.7793,341262444.346,John Mills
4477,0.737243,The Devil's Own,5.8,122261428.896,191281465.507,Margaret Colin
9437,0.712173,Kiss the Girls,6.1,36678428.6689,82224713.7894,Cary Elwes
66,0.708978,Absolute Power,6.2,67923016.0536,68015812.4781,Ed Harris
11419,0.706536,Vegas Vacation,6.1,33961508.0268,49448444.7327,Randy Quaid
10155,0.706041,U Turn,6.6,25810746.1004,9077364.99452,Jennifer Lopez
4961,0.685382,Mimic,5.3,40753809.6322,34614234.6265,Giancarlo Giannini
6072,0.683051,One Eight Seven,6.4,27169206.4214,7765067.87207,Kelly Rowan
10336,0.676667,Spawn,5.0,54338412.8429,119327211.658,John Leguizamo
431,0.663483,Cube,6.7,339615.080268,681699.8414,David Hewlett
9746,0.660297,Kundun,7.1,38036888.99,7722560.29017,Tsewang Migyur Khangsar
9922,0.648088,The Postman,6.1,108676825.686,23944539.4989,Olivia Williams
4421,0.638429,G.I. Jane,6.0,67923016.0536,65435887.1255,Anne Bancroft
11015,0.636839,The Relic,5.7,81507619.2643,46128704.6062,Linda Hunt
14289,0.530544,Fire Down Below,5.0,81507619.2643,21735365.1372,Stephen Lang
6283,0.512273,MouseHunt,6.1,51621492.2007,166299165.566,Vicki Lewis
10217,0.511529,The Sweet Hereafter,6.4,6792301.60536,4433450.72695,Sarah Polley
2142,0.473762,Cop Land,6.5,20376904.8161,60943500.956,Ray Liotta
16052,0.46602,Selena,6.9,27169206.4214,81507619.2643,Constance Marie
6116,0.464907,Spice World - The Movie,5.2,33961508.0268,135846032.107,Emma Bunton
68924,0.463524,The Ice Storm,6.3,24452285.7793,10919386.9269,Sigourney Weaver
20737,0.436806,Air Bud,5.3,4075380.96322,31440883.5426,Michael Jeter
24662,0.425112,Cats Don't Dance,7.1,43470730.2743,4845134.84417,Natalie Cole
9823,1.086558,Mortal Kombat: Annihilation,3.9,40753809.6322,69793427.0897,James Remar
8860,0.447075,Metro,5.3,74715317.659,43453835.1033,Art Evans
10351,0.401471,Wishmaster,5.4,6792301.60536,21380493.189,Robert Englund
10371,0.362661,For Richer or Poorer,5.8,47546111.2375,42942594.863,Wayne Knight
6499,0.223994,Turbo: A Power Rangers Movie,4.6,13584603.2107,24424762.0147,Jason David Frank
9414,0.37438,The Man Who Knew Too Little,6.5,27169206.4214,18749136.5287,Joanne Whalley
34314,0.364359,Turbulence,5.3,74715317.659,15576225.5859,Brendan Gleeson
8854,0.345909,Steel,4.3,21735365.1372,2290946.88081,Richard Roundtree
9403,0.325869,Private Parts,6.6,38036888.99,56010404.4476,Kelly Bishop
12628,0.05639,Playing God,5.7,16301523.8529,5433841.28429,Angelina Jolie
9413,0.285559,Picture Perfect,5.2,25810746.1004,60223283.3307,Kevin Bacon
50512,0.2817,Anna Karenina,6.0,47546111.2375,1075669.63603,Alfred Molina
34309,0.263311,Most Wanted,6.0,33961508.0268,16081749.4252,Robert Kotecki
8197,0.245162,Midnight in the Garden of Good and Evil,6.4,47546111.2375,34104492.7679,Jude Law
9406,0.223151,An American Werewolf in Paris,5.3,29886127.0636,36094919.698,Vince Vieluf
11831,0.22136,Amistad,6.6,48904571.5586,100526063.759,Anthony Hopkins
31662,0.214637,Affliction,5.0,8150761.92643,8599127.18924,Sissy Spacek
25624,0.212272,Rosewood,6.0,40753809.6322,17837058.1183,Don Cheadle
330,0.21055,The Lost World: Jurassic Park,6.1,99167603.4383,311188651.422,Pete Postlethwaite
10871,0.206863,Switchback,5.7,50263031.8797,8805804.70095,R. Lee Ermey
39385,0.158203,La vérité si je mens !,6.4,5433841.28429,40014807.2175,Richard Bohringer
13852,0.065672,The Castle,7.0,1068666.77308,1170706.16164,Stephen Curry
